organization_id,organization_name,organization_name_normalized,organization_name_search_key,organization_type_code,organization_level,parent_organization_id,province_name,management
BCA-DISTRICT-DEPARTMENT-000104,Đội Cảnh sát QLHC về TTXH - Công an quận Tây Hồ,đội cảnh sát qlhc về ttxh công an quận tây hồ,doi canh sat qlhc ve ttxh cong an quan tay ho,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000097,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000105,Đội Cảnh sát Giao thông - Trật tự - Công an quận Tây Hồ,đội cảnh sát giao thông trật tự công an quận tây hồ,doi canh sat giao thong trat tu cong an quan tay ho,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000097,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000106,Đội Cảnh sát PCCC và CNCH - Công an quận Tây Hồ,đội cảnh sát pccc và cnch công an quận tây hồ,doi canh sat pccc va cnch cong an quan tay ho,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000097,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000107,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Tây Hồ,đội cảnh sát thi hành án hình sự và http công an quận tây hồ,doi canh sat thi hanh an hinh su va http cong an quan tay ho,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000097,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000108,Ban Tham mưu - Ban Chỉ huy Quân sự quận Tây Hồ,ban tham mưu ban chỉ huy quân sự quận tây hồ,ban tham muu ban chi huy quan su quan tay ho,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000098,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000109,Ban Chính trị - Ban Chỉ huy Quân sự quận Tây Hồ,ban chính trị ban chỉ huy quân sự quận tây hồ,ban chinh tri ban chi huy quan su quan tay ho,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000098,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000110,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Tây Hồ,ban hậu cần kỹ thuật ban chỉ huy quân sự quận tây hồ,ban hau can ky thuat ban chi huy quan su quan tay ho,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000098,Hà Nội,BQP
BCA-DISTRICT-000111,Công an quận Long Biên,công an quận long biên,cong an quan long bien,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000112,Ban Chỉ huy Quân sự quận Long Biên,ban chỉ huy quân sự quận long biên,ban chi huy quan su quan long bien,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000113,Đội Tổng hợp - Công an quận Long Biên,đội tổng hợp công an quận long biên,doi tong hop cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000114,Đội An ninh - Công an quận Long Biên,đội an ninh công an quận long biên,doi an ninh cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000115,Đội Điều tra tổng hợp - Công an quận Long Biên,đội điều tra tổng hợp công an quận long biên,doi dieu tra tong hop cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000116,Đội Cảnh sát hình sự - Công an quận Long Biên,đội cảnh sát hình sự công an quận long biên,doi canh sat hinh su cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000117,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an quận Long Biên,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an quận long biên,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000118,Đội Cảnh sát QLHC về TTXH - Công an quận Long Biên,đội cảnh sát qlhc về ttxh công an quận long biên,doi canh sat qlhc ve ttxh cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000119,Đội Cảnh sát Giao thông - Trật tự - Công an quận Long Biên,đội cảnh sát giao thông trật tự công an quận long biên,doi canh sat giao thong trat tu cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000120,Đội Cảnh sát PCCC và CNCH - Công an quận Long Biên,đội cảnh sát pccc và cnch công an quận long biên,doi canh sat pccc va cnch cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000121,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Long Biên,đội cảnh sát thi hành án hình sự và http công an quận long biên,doi canh sat thi hanh an hinh su va http cong an quan long bien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000111,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000122,Ban Tham mưu - Ban Chỉ huy Quân sự quận Long Biên,ban tham mưu ban chỉ huy quân sự quận long biên,ban tham muu ban chi huy quan su quan long bien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000112,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000123,Ban Chính trị - Ban Chỉ huy Quân sự quận Long Biên,ban chính trị ban chỉ huy quân sự quận long biên,ban chinh tri ban chi huy quan su quan long bien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000112,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000124,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Long Biên,ban hậu cần kỹ thuật ban chỉ huy quân sự quận long biên,ban hau can ky thuat ban chi huy quan su quan long bien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000112,Hà Nội,BQP
BCA-DISTRICT-000125,Công an quận Cầu Giấy,công an quận cầu giấy,cong an quan cau giay,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000126,Ban Chỉ huy Quân sự quận Cầu Giấy,ban chỉ huy quân sự quận cầu giấy,ban chi huy quan su quan cau giay,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000127,Đội Tổng hợp - Công an quận Cầu Giấy,đội tổng hợp công an quận cầu giấy,doi tong hop cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000128,Đội An ninh - Công an quận Cầu Giấy,đội an ninh công an quận cầu giấy,doi an ninh cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000129,Đội Điều tra tổng hợp - Công an quận Cầu Giấy,đội điều tra tổng hợp công an quận cầu giấy,doi dieu tra tong hop cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000130,Đội Cảnh sát hình sự - Công an quận Cầu Giấy,đội cảnh sát hình sự công an quận cầu giấy,doi canh sat hinh su cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000131,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an quận Cầu Giấy,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an quận cầu giấy,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000132,Đội Cảnh sát QLHC về TTXH - Công an quận Cầu Giấy,đội cảnh sát qlhc về ttxh công an quận cầu giấy,doi canh sat qlhc ve ttxh cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000133,Đội Cảnh sát Giao thông - Trật tự - Công an quận Cầu Giấy,đội cảnh sát giao thông trật tự công an quận cầu giấy,doi canh sat giao thong trat tu cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000134,Đội Cảnh sát PCCC và CNCH - Công an quận Cầu Giấy,đội cảnh sát pccc và cnch công an quận cầu giấy,doi canh sat pccc va cnch cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000135,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Cầu Giấy,đội cảnh sát thi hành án hình sự và http công an quận cầu giấy,doi canh sat thi hanh an hinh su va http cong an quan cau giay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000125,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000136,Ban Tham mưu - Ban Chỉ huy Quân sự quận Cầu Giấy,ban tham mưu ban chỉ huy quân sự quận cầu giấy,ban tham muu ban chi huy quan su quan cau giay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000126,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000137,Ban Chính trị - Ban Chỉ huy Quân sự quận Cầu Giấy,ban chính trị ban chỉ huy quân sự quận cầu giấy,ban chinh tri ban chi huy quan su quan cau giay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000126,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000138,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Cầu Giấy,ban hậu cần kỹ thuật ban chỉ huy quân sự quận cầu giấy,ban hau can ky thuat ban chi huy quan su quan cau giay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000126,Hà Nội,BQP
BCA-DISTRICT-000139,Công an quận Đống Đa,công an quận đống đa,cong an quan dong da,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000140,Ban Chỉ huy Quân sự quận Đống Đa,ban chỉ huy quân sự quận đống đa,ban chi huy quan su quan dong da,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000141,Đội Tổng hợp - Công an quận Đống Đa,đội tổng hợp công an quận đống đa,doi tong hop cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000142,Đội An ninh - Công an quận Đống Đa,đội an ninh công an quận đống đa,doi an ninh cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000143,Đội Điều tra tổng hợp - Công an quận Đống Đa,đội điều tra tổng hợp công an quận đống đa,doi dieu tra tong hop cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000144,Đội Cảnh sát hình sự - Công an quận Đống Đa,đội cảnh sát hình sự công an quận đống đa,doi canh sat hinh su cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000145,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an quận Đống Đa,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an quận đống đa,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000146,Đội Cảnh sát QLHC về TTXH - Công an quận Đống Đa,đội cảnh sát qlhc về ttxh công an quận đống đa,doi canh sat qlhc ve ttxh cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000147,Đội Cảnh sát Giao thông - Trật tự - Công an quận Đống Đa,đội cảnh sát giao thông trật tự công an quận đống đa,doi canh sat giao thong trat tu cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000148,Đội Cảnh sát PCCC và CNCH - Công an quận Đống Đa,đội cảnh sát pccc và cnch công an quận đống đa,doi canh sat pccc va cnch cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000149,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Đống Đa,đội cảnh sát thi hành án hình sự và http công an quận đống đa,doi canh sat thi hanh an hinh su va http cong an quan dong da,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000139,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000150,Ban Tham mưu - Ban Chỉ huy Quân sự quận Đống Đa,ban tham mưu ban chỉ huy quân sự quận đống đa,ban tham muu ban chi huy quan su quan dong da,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000140,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000151,Ban Chính trị - Ban Chỉ huy Quân sự quận Đống Đa,ban chính trị ban chỉ huy quân sự quận đống đa,ban chinh tri ban chi huy quan su quan dong da,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000140,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000152,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Đống Đa,ban hậu cần kỹ thuật ban chỉ huy quân sự quận đống đa,ban hau can ky thuat ban chi huy quan su quan dong da,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000140,Hà Nội,BQP
BCA-DISTRICT-000153,Công an quận Hai Bà Trưng,công an quận hai bà trưng,cong an quan hai ba trung,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000154,Ban Chỉ huy Quân sự quận Hai Bà Trưng,ban chỉ huy quân sự quận hai bà trưng,ban chi huy quan su quan hai ba trung,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000155,Đội Tổng hợp - Công an quận Hai Bà Trưng,đội tổng hợp công an quận hai bà trưng,doi tong hop cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000156,Đội An ninh - Công an quận Hai Bà Trưng,đội an ninh công an quận hai bà trưng,doi an ninh cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000157,Đội Điều tra tổng hợp - Công an quận Hai Bà Trưng,đội điều tra tổng hợp công an quận hai bà trưng,doi dieu tra tong hop cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000158,Đội Cảnh sát hình sự - Công an quận Hai Bà Trưng,đội cảnh sát hình sự công an quận hai bà trưng,doi canh sat hinh su cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000159,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an quận Hai Bà Trưng,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an quận hai bà trưng,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000160,Đội Cảnh sát QLHC về TTXH - Công an quận Hai Bà Trưng,đội cảnh sát qlhc về ttxh công an quận hai bà trưng,doi canh sat qlhc ve ttxh cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000161,Đội Cảnh sát Giao thông - Trật tự - Công an quận Hai Bà Trưng,đội cảnh sát giao thông trật tự công an quận hai bà trưng,doi canh sat giao thong trat tu cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000162,Đội Cảnh sát PCCC và CNCH - Công an quận Hai Bà Trưng,đội cảnh sát pccc và cnch công an quận hai bà trưng,doi canh sat pccc va cnch cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000163,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Hai Bà Trưng,đội cảnh sát thi hành án hình sự và http công an quận hai bà trưng,doi canh sat thi hanh an hinh su va http cong an quan hai ba trung,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000153,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000164,Ban Tham mưu - Ban Chỉ huy Quân sự quận Hai Bà Trưng,ban tham mưu ban chỉ huy quân sự quận hai bà trưng,ban tham muu ban chi huy quan su quan hai ba trung,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000154,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000165,Ban Chính trị - Ban Chỉ huy Quân sự quận Hai Bà Trưng,ban chính trị ban chỉ huy quân sự quận hai bà trưng,ban chinh tri ban chi huy quan su quan hai ba trung,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000154,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000166,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Hai Bà Trưng,ban hậu cần kỹ thuật ban chỉ huy quân sự quận hai bà trưng,ban hau can ky thuat ban chi huy quan su quan hai ba trung,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000154,Hà Nội,BQP
BCA-DISTRICT-000167,Công an quận Hoàng Mai,công an quận hoàng mai,cong an quan hoang mai,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000168,Ban Chỉ huy Quân sự quận Hoàng Mai,ban chỉ huy quân sự quận hoàng mai,ban chi huy quan su quan hoang mai,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000169,Đội Tổng hợp - Công an quận Hoàng Mai,đội tổng hợp công an quận hoàng mai,doi tong hop cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000170,Đội An ninh - Công an quận Hoàng Mai,đội an ninh công an quận hoàng mai,doi an ninh cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000171,Đội Điều tra tổng hợp - Công an quận Hoàng Mai,đội điều tra tổng hợp công an quận hoàng mai,doi dieu tra tong hop cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000172,Đội Cảnh sát hình sự - Công an quận Hoàng Mai,đội cảnh sát hình sự công an quận hoàng mai,doi canh sat hinh su cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000173,Đội Cảnh sát điều tra tội phạm về kinh tế - ma túy - Công an quận Hoàng Mai,đội cảnh sát điều tra tội phạm về kinh tế ma túy công an quận hoàng mai,doi canh sat dieu tra toi pham ve kinh te ma tuy cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000174,Đội Cảnh sát QLHC về TTXH - Công an quận Hoàng Mai,đội cảnh sát qlhc về ttxh công an quận hoàng mai,doi canh sat qlhc ve ttxh cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000175,Đội Cảnh sát Giao thông - Trật tự - Công an quận Hoàng Mai,đội cảnh sát giao thông trật tự công an quận hoàng mai,doi canh sat giao thong trat tu cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000176,Đội Cảnh sát PCCC và CNCH - Công an quận Hoàng Mai,đội cảnh sát pccc và cnch công an quận hoàng mai,doi canh sat pccc va cnch cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BCA-DISTRICT-DEPARTMENT-000177,Đội Cảnh sát thi hành án hình sự và HTTP - Công an quận Hoàng Mai,đội cảnh sát thi hành án hình sự và http công an quận hoàng mai,doi canh sat thi hanh an hinh su va http cong an quan hoang mai,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000167,Hà Nội,BCA
BQP-DISTRICT-DEPARTMENT-000178,Ban Tham mưu - Ban Chỉ huy Quân sự quận Hoàng Mai,ban tham mưu ban chỉ huy quân sự quận hoàng mai,ban tham muu ban chi huy quan su quan hoang mai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000168,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000179,Ban Chính trị - Ban Chỉ huy Quân sự quận Hoàng Mai,ban chính trị ban chỉ huy quân sự quận hoàng mai,ban chinh tri ban chi huy quan su quan hoang mai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000168,Hà Nội,BQP
BQP-DISTRICT-DEPARTMENT-000180,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự quận Hoàng Mai,ban hậu cần kỹ thuật ban chỉ huy quân sự quận hoàng mai,ban hau can ky thuat ban chi huy quan su quan hoang mai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-000168,Hà Nội,BQP
BCA-DISTRICT-000181,Công an quận Thanh Xuân,công an quận thanh xuân,cong an quan thanh xuan,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-000035,Hà Nội,BCA
BQP-DISTRICT-000182,Ban Chỉ huy Quân sự quận Thanh Xuân,ban chỉ huy quân sự quận thanh xuân,ban chi huy quan su quan thanh xuan,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-000036,Hà Nội,BQP
BCA-DISTRICT-DEPARTMENT-000183,Đội Tổng hợp - Công an quận Thanh Xuân,đội tổng hợp công an quận thanh xuân,doi tong hop cong an quan thanh xuan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-000181,Hà Nội,BCA
